x,y,z
5,-23,439.89
5,-22,399.75
5,-21,359.72
5,-20,325.82
5,-19,292.57
5,-18,261.44
5,-17,228.08
5,-16,201.22
5,-15,174.27
5,-14,150.65
5,-13,127.99
5,-12,108.93
5,-11,91.07
5,-10,75.05
5,-9,61.47
5,-8,49.68
5,-7,38.16
5,-6,29.48
5,-5,23.61
5,-4,22.02
5,-3,16.56
5,-2,18.41
5,-1,20.74
5,0,25.13
5,1,30.26
5,2,37.91
5,3,48.46
5,4,61.03
5,5,73.37
5,6,91.08
5,7,109.3
5,8,129.41
5,9,149.24
5,10,174.27
5,11,201.02
5,12,229.39
5,13,257.45
5,14,291.87
5,15,327.75
5,16,360.95
5,17,397.62
5,18,439.02
5,19,483.75
5,20,523.89
5,21,574.22
5,22,618.16
5,23,669.09
5,24,721.98
5,25,775.2
5,26,830.23
5,27,888.58
5,28,949.96
5,29,1009.69
5,30,1075.49
5,31,1141.79
5,32,1206.82
5,33,1277.83
5,34,1351.55
5,35,1425.75
5,36,1500.0
5,37,1579.41
5,38,1658.16
5,39,1741.92
5,40,1824.22
5,41,1911.21
5,42,1997.98
5,43,2089.5
5,44,2180.73
5,45,2275.55
5,46,2370.91
5,47,2470.6
5,48,2568.45
5,49,2670.36
5,50,2774.92
6,-50,2233.4
6,-49,2142.14
6,-48,2052.18
6,-47,1964.22
6,-46,1876.25
6,-45,1790.76
6,-44,1707.99
6,-43,1627.26
6,-42,1547.55
6,-41,1470.56
6,-40,1395.5
6,-39,1322.62
6,-38,1251.22
6,-37,1182.52
6,-36,1114.65
6,-35,1050.65
6,-34,988.73
6,-33,927.7
6,-32,869.24
6,-31,810.1
6,-30,754.5
6,-29,703.87
6,-28,652.18
6,-27,602.48
6,-26,554.73
6,-25,508.7
6,-24,467.7
6,-23,425.66
6,-22,386.61
6,-21,352.91
6,-20,315.89
6,-19,283.66
6,-18,250.45
6,-17,222.92
6,-16,194.77
6,-15,172.88
6,-14,149.33
6,-13,129.07
6,-12,109.03
6,-11,90.05
6,-10,76.46
6,-9,63.28
6,-8,52.4
6,-7,43.02
6,-6,35.49
6,-5,30.98
6,-4,27.27
6,-3,29.03
6,-2,28.46
6,-1,31.8
6,0,35.43
6,1,41.94
6,2,53.63
6,3,64.94
6,4,77.25
6,5,91.14
6,6,107.58
6,7,126.91
6,8,147.56
6,9,172.74
6,10,196.23
6,11,223.55
6,12,251.88
6,13,281.97
6,14,316.58
6,15,349.84
6,16,386.84
6,17,427.99
6,18,469.0
6,19,514.12
6,20,555.89
6,21,603.11
6,22,651.74
6,23,704.9
6,24,756.61
6,25,811.0
6,26,869.24
6,27,927.42
6,28,988.02
6,29,1051.25
6,30,1115.52
6,31,1182.64
6,32,1251.6
6,33,1323.18
6,34,1395.52
6,35,1470.54
6,36,1547.88
6,37,1627.19
6,38,1708.0
6,39,1792.31
6,40,1876.86
6,41,1963.1
6,42,2052.33
6,43,2144.74
6,44,2235.2
6,45,2331.49
6,46,2426.94
6,47,2527.53
6,48,2626.84
6,49,2730.53
6,50,2835.42
7,-50,2197.42
7,-49,2107.57
7,-48,2017.87
7,-47,1928.33
7,-46,1841.36
7,-45,1759.84
7,-44,1676.92
7,-43,1595.91
7,-42,1518.02
7,-41,1443.58
7,-40,1369.26
7,-39,1298.88
7,-38,1227.17
7,-37,1157.43
7,-36,1095.11
7,-35,1030.27
7,-34,969.12
7,-33,905.67
7,-32,848.9
7,-31,791.6
7,-30,738.53
7,-29,686.88
7,-28,636.33
7,-27,588.84
7,-26,543.85
7,-25,498.64
7,-24,456.2
7,-23,417.41
7,-22,380.04
7,-21,343.5
7,-20,307.41
7,-19,277.61
7,-18,245.61
7,-17,217.31
7,-16,192.99
7,-15,167.51
7,-14,147.45
7,-13,127.86
7,-12,107.73
7,-11,93.64
7,-10,79.81
7,-9,67.44
7,-8,56.09
7,-7,49.25
7,-6,41.69
7,-5,38.96
7,-4,38.23
7,-3,37.27
7,-2,38.27
7,-1,43.46
7,0,50.07
7,1,57.35
7,2,67.83
7,3,78.62
7,4,92.74
7,5,108.34
7,6,126.27
7,7,146.22
7,8,170.66
7,9,192.66
7,10,218.05
7,11,248.85
7,12,277.01
7,13,307.79
7,14,342.98
7,15,379.16
7,16,417.55
7,17,456.74
7,18,496.43
7,19,543.57
7,20,588.37
7,21,638.69
7,22,685.7
7,23,738.61
7,24,793.47
7,25,848.59
7,26,905.84
7,27,966.26
7,28,1028.74
7,29,1094.17
7,30,1159.9
7,31,1227.35
7,32,1299.35
7,33,1368.35
7,34,1442.66
7,35,1518.8
7,36,1595.83
7,37,1678.68
7,38,1757.17
7,39,1842.83
7,40,1929.55
7,41,2015.97
7,42,2106.73
7,43,2199.48
7,44,2291.79
7,45,2391.26
7,46,2487.46
7,47,2588.16
7,48,2689.25
7,49,2795.24
7,50,2899.91
8,-50,2163.2
8,-49,2072.58
8,-48,1982.53
8,-47,1896.93
8,-46,1810.53
8,-45,1728.05
8,-44,1649.45
8,-43,1569.13
8,-42,1492.74
8,-41,1416.04
8,-40,1344.25
8,-39,1274.16
8,-38,1203.11
8,-37,1136.01
8,-36,1072.29
8,-35,1009.19
8,-34,946.27
8,-33,889.05
8,-32,830.37
8,-31,777.32
8,-30,724.54
8,-29,672.68
8,-28,624.57
8,-27,576.06
8,-26,533.1
8,-25,486.73
8,-24,447.61
8,-23,408.13
8,-22,371.21
8,-21,338.27
8,-20,305.09
8,-19,270.91
8,-18,244.68
8,-17,216.67
8,-16,189.55
8,-15,170.25
8,-14,147.57
8,-13,127.99
8,-12,110.45
8,-11,97.04
8,-10,83.47
8,-9,72.8
8,-8,64.06
8,-7,57.4
8,-6,51.78
8,-5,47.98
8,-4,47.3
8,-3,48.37
8,-2,52.42
8,-1,57.67
8,0,63.65
8,1,73.02
8,2,84.7
8,3,97.47
8,4,113.13
8,5,129.01
8,6,149.41
8,7,168.89
8,8,192.28
8,9,217.12
8,10,245.36
8,11,271.18
8,12,303.54
8,13,336.83
8,14,371.94
8,15,410.39
8,16,448.93
8,17,487.54
8,18,532.65
8,19,577.59
8,20,626.39
8,21,673.24
8,22,724.84
8,23,776.91
8,24,833.73
8,25,888.51
8,26,949.5
8,27,1009.36
8,28,1071.98
8,29,1137.0
8,30,1204.07
8,31,1271.47
8,32,1343.88
8,33,1417.07
8,34,1492.16
8,35,1569.63
8,36,1648.11
8,37,1727.26
8,38,1811.45
8,39,1899.35
8,40,1983.76
8,41,2074.01
8,42,2164.83
8,43,2256.82
8,44,2352.55
8,45,2448.9
8,46,2546.74
8,47,2649.0
8,48,2751.51
8,49,2858.06
8,50,2963.8
9,-50,2132.12
9,-49,2039.68
9,-48,1950.07
9,-47,1865.77
9,-46,1784.46
9,-45,1700.61
9,-44,1619.9
9,-43,1541.51
9,-42,1465.65
9,-41,1393.95
9,-40,1321.49
9,-39,1251.58
9,-38,1182.36
9,-37,1116.31
9,-36,1054.94
9,-35,989.72
9,-34,931.39
9,-33,872.61
9,-32,818.17
9,-31,760.99
9,-30,710.33
9,-29,660.43
9,-28,613.54
9,-27,566.58
9,-26,523.38
9,-25,480.3
9,-24,440.73
9,-23,402.58
9,-22,364.59
9,-21,333.77
9,-20,299.99
9,-19,270.25
9,-18,242.56
9,-17,216.88
9,-16,193.58
9,-15,172.1
9,-14,151.0
9,-13,132.0
9,-12,116.34
9,-11,102.05
9,-10,91.8
9,-9,81.19
9,-8,73.0
9,-7,65.41
9,-6,63.64
9,-5,61.62
9,-4,61.22
9,-3,62.17
9,-2,65.41
9,-1,75.02
9,0,81.62
9,1,91.06
9,2,102.51
9,3,117.8
9,4,133.61
9,5,148.97
9,6,169.85
9,7,193.67
9,8,218.35
9,9,243.34
9,10,272.54
9,11,301.11
9,12,333.49
9,13,366.57
9,14,404.5
9,15,441.9
9,16,481.34
9,17,524.22
9,18,565.86
9,19,614.01
9,20,660.43
9,21,713.17
9,22,762.74
9,23,817.03
9,24,875.2
9,25,932.04
9,26,991.75
9,27,1052.28
9,28,1114.86
9,29,1182.95
9,30,1252.62
9,31,1320.49
9,32,1394.39
9,33,1465.43
9,34,1542.33
9,35,1620.21
9,36,1700.07
9,37,1782.65
9,38,1866.41
9,39,1951.25
9,40,2042.55
9,41,2133.02
9,42,2224.3
9,43,2315.14
9,44,2413.23
9,45,2512.64
9,46,2609.74
9,47,2712.75
9,48,2817.47
9,49,2924.32
9,50,3029.93
10,-50,2099.74
10,-49,2009.66
10,-48,1922.11
10,-47,1838.86
10,-46,1756.73
10,-45,1674.62
10,-44,1595.45
10,-43,1518.43
10,-42,1444.82
10,-41,1371.45
10,-40,1300.15
10,-39,1231.55
10,-38,1164.15
10,-37,1098.01
10,-36,1035.48
10,-35,976.38
10,-34,917.1
10,-33,858.07
10,-32,804.1
10,-31,752.29
10,-30,700.71
10,-29,650.21
10,-28,602.97
10,-27,558.52
10,-26,515.06
10,-25,475.23
10,-24,435.74
10,-23,398.1
10,-22,363.21
10,-21,329.88
10,-20,298.73
10,-19,270.94
10,-18,244.72
10,-17,220.25
10,-16,195.21
10,-15,175.53
10,-14,157.0
10,-13,137.59
10,-12,123.67
10,-11,111.83
10,-10,99.34
10,-9,91.26
10,-8,83.22
10,-7,78.64
10,-6,78.09
10,-5,76.72
10,-4,74.34
10,-3,79.0
10,-2,82.24
10,-1,90.98
10,0,99.45
10,1,111.57
10,2,123.25
10,3,138.63
10,4,155.73
10,5,175.15
10,6,196.51
10,7,217.51
10,8,243.55
10,9,271.14
10,10,300.07
10,11,331.9
10,12,364.66
10,13,397.94
10,14,437.33
10,15,475.55
10,16,517.16
10,17,557.38
10,18,603.06
10,19,652.16
10,20,700.29
10,21,751.32
10,22,804.2
10,23,859.07
10,24,917.29
10,25,974.46
10,26,1035.15
10,27,1099.43
10,28,1162.17
10,29,1230.14
10,30,1297.89
10,31,1371.8
10,32,1443.73
10,33,1519.42
10,34,1594.43
10,35,1675.76
10,36,1757.27
10,37,1838.24
10,38,1925.3
10,39,2011.03
10,40,2098.39
10,41,2191.84
10,42,2283.86
10,43,2379.88
10,44,2475.75
10,45,2574.53
10,46,2675.93
10,47,2780.95
10,48,2884.84
10,49,2989.99
10,50,3102.39
11,-50,2070.31
11,-49,1982.22
11,-48,1896.19
11,-47,1813.23
11,-46,1730.53
11,-45,1652.14
11,-44,1573.1
11,-43,1496.36
11,-42,1420.56
11,-41,1351.93
11,-40,1281.4
11,-39,1213.7
11,-38,1148.09
11,-37,1082.82
11,-36,1022.66
11,-35,961.33
11,-34,903.38
11,-33,848.09
11,-32,794.19
11,-31,739.87
11,-30,689.52
11,-29,642.26
11,-28,596.01
11,-27,554.33
11,-26,512.44
11,-25,470.71
11,-24,433.94
11,-23,395.96
11,-22,362.18
11,-21,330.33
11,-20,303.36
11,-19,272.36
11,-18,246.8
11,-17,223.82
11,-16,198.63
11,-15,181.53
11,-14,163.18
11,-13,146.71
11,-12,131.42
11,-11,120.08
11,-10,111.28
11,-9,102.58
11,-8,98.27
11,-7,92.71
11,-6,91.12
11,-5,92.12
11,-4,94.36
11,-3,98.59
11,-2,103.63
11,-1,110.43
11,0,122.13
11,1,134.08
11,2,146.48
11,3,164.39
11,4,180.16
11,5,200.38
11,6,222.14
11,7,247.29
11,8,272.5
11,9,301.65
11,10,329.66
11,11,364.79
11,12,397.57
11,13,432.22
11,14,469.11
11,15,511.91
11,16,553.69
11,17,596.63
11,18,642.37
11,19,691.68
11,20,740.92
11,21,792.85
11,22,846.52
11,23,903.34
11,24,960.77
11,25,1022.2
11,26,1084.82
11,27,1145.21
11,28,1214.31
11,29,1279.86
11,30,1349.73
11,31,1422.87
11,32,1496.64
11,33,1570.57
11,34,1650.66
11,35,1732.26
11,36,1812.36
11,37,1897.44
11,38,1981.23
11,39,2070.83
11,40,2160.35
11,41,2254.1
11,42,2346.03
11,43,2440.59
11,44,2541.42
11,45,2640.94
11,46,2743.01
11,47,2847.39
11,48,2953.71
11,49,3059.77
11,50,3171.5
12,-50,2043.57
12,-49,1954.98
12,-48,1873.63
12,-47,1789.61
12,-46,1708.16
12,-45,1629.23
12,-44,1552.89
12,-43,1477.79
12,-42,1403.96
12,-41,1332.28
12,-40,1263.35
12,-39,1195.25
12,-38,1132.91
12,-37,1069.84
12,-36,1006.8
12,-35,949.11
12,-34,891.15
12,-33,838.78
12,-32,784.74
12,-31,733.18
12,-30,683.43
12,-29,636.19
12,-28,592.65
12,-27,549.44
12,-26,510.1
12,-25,470.31
12,-24,433.26
12,-23,396.38
12,-22,361.08
12,-21,333.15
12,-20,302.34
12,-19,277.71
12,-18,252.6
12,-17,228.62
12,-16,208.48
12,-15,188.37
12,-14,170.04
12,-13,156.81
12,-12,142.6
12,-11,133.47
12,-10,124.51
12,-9,117.19
12,-8,113.05
12,-7,108.77
12,-6,107.71
12,-5,108.98
12,-4,112.1
12,-3,116.7
12,-2,124.65
12,-1,133.6
12,0,143.86
12,1,156.38
12,2,170.65
12,3,189.41
12,4,208.91
12,5,228.89
12,6,252.04
12,7,278.9
12,8,303.88
12,9,332.9
12,10,363.53
12,11,395.64
12,12,432.57
12,13,469.01
12,14,507.84
12,15,549.98
12,16,592.06
12,17,636.0
12,18,684.78
12,19,733.88
12,20,783.4
12,21,836.44
12,22,892.73
12,23,949.44
12,24,1007.58
12,25,1069.02
12,26,1132.89
12,27,1195.62
12,28,1262.5
12,29,1333.95
12,30,1403.14
12,31,1477.35
12,32,1551.29
12,33,1630.57
12,34,1706.82
12,35,1791.03
12,36,1871.26
12,37,1958.31
12,38,2042.95
12,39,2133.35
12,40,2224.37
12,41,2316.85
12,42,2411.23
12,43,2510.88
12,44,2605.92
12,45,2708.03
12,46,2810.59
12,47,2918.38
12,48,3025.53
12,49,3131.85
12,50,3244.14
13,-50,2019.1
13,-49,1931.5
13,-48,1848.7
13,-47,1766.0
13,-46,1686.37
13,-45,1609.08
13,-44,1533.55
13,-43,1461.03
13,-42,1386.23
13,-41,1316.94
13,-40,1252.78
13,-39,1181.12
13,-38,1119.26
13,-37,1056.87
13,-36,998.02
13,-35,939.83
13,-34,883.01
13,-33,832.21
13,-32,776.19
13,-31,725.97
13,-30,679.63
13,-29,634.53
13,-28,588.09
13,-27,547.3
13,-26,507.06
13,-25,470.71
13,-24,432.33
13,-23,400.57
13,-22,371.46
13,-21,336.98
13,-20,309.15
13,-19,283.56
13,-18,259.48
13,-17,237.14
13,-16,216.73
13,-15,200.43
13,-14,183.67
13,-13,168.92
13,-12,157.41
13,-11,147.16
13,-10,140.46
13,-9,131.98
13,-8,128.0
13,-7,127.55
13,-6,128.35
13,-5,128.29
13,-4,131.5
13,-3,139.77
13,-2,145.43
13,-1,155.31
13,0,169.7
13,1,183.59
13,2,200.07
13,3,218.03
13,4,238.63
13,5,260.25
13,6,283.86
13,7,308.56
13,8,336.54
13,9,366.3
13,10,400.34
13,11,433.64
13,12,469.92
13,13,505.84
13,14,546.69
13,15,588.57
13,16,633.57
13,17,679.67
13,18,728.05
13,19,775.81
13,20,828.27
13,21,882.53
13,22,939.33
13,23,996.93
13,24,1058.88
13,25,1119.3
13,26,1182.82
13,27,1249.64
13,28,1316.37
13,29,1386.45
13,30,1461.03
13,31,1534.68
13,32,1609.34
13,33,1686.53
13,34,1765.99
13,35,1849.42
13,36,1934.03
13,37,2019.03
13,38,2107.13
13,39,2195.54
13,40,2288.38
13,41,2385.12
13,42,2478.99
13,43,2578.47
13,44,2677.25
13,45,2781.31
13,46,2882.53
13,47,2988.85
13,48,3096.76
13,49,3209.51
13,50,3317.72
14,-50,1995.9
14,-49,1912.61
14,-48,1829.31
14,-47,1747.18
14,-46,1669.86
14,-45,1590.82
14,-44,1516.86
14,-43,1441.27
14,-42,1372.12
14,-41,1302.33
14,-40,1237.49
14,-39,1171.2
14,-38,1107.48
14,-37,1047.54
14,-36,989.41
14,-35,929.68
14,-34,876.75
14,-33,824.21
14,-32,770.55
14,-31,722.81
14,-30,678.16
14,-29,630.58
14,-28,586.79
14,-27,546.33
14,-26,507.57
14,-25,469.9
14,-24,437.69
14,-23,403.05
14,-22,372.32
14,-21,341.9
14,-20,316.42
14,-19,291.95
14,-18,269.69
14,-17,247.81
14,-16,227.95
14,-15,208.3
14,-14,194.71
14,-13,183.54
14,-12,172.25
14,-11,162.24
14,-10,155.79
14,-9,149.42
14,-8,147.99
14,-7,146.14
14,-6,147.42
14,-5,150.38
14,-4,154.23
14,-3,162.64
14,-2,173.0
14,-1,183.41
14,0,197.49
14,1,212.23
14,2,228.19
14,3,248.85
14,4,267.89
14,5,291.7
14,6,315.22
14,7,343.91
14,8,372.3
14,9,403.68
14,10,436.79
14,11,472.19
14,12,507.75
14,13,547.41
14,14,586.01
14,15,630.28
14,16,675.18
14,17,724.03
14,18,773.65
14,19,822.85
14,20,876.4
14,21,932.72
14,22,987.96
14,23,1047.01
14,24,1109.3
14,25,1171.42
14,26,1235.75
14,27,1302.22
14,28,1373.32
14,29,1443.94
14,30,1516.41
14,31,1591.25
14,32,1668.89
14,33,1747.62
14,34,1828.51
14,35,1910.4
14,36,1996.53
14,37,2082.61
14,38,2174.32
14,39,2264.17
14,40,2355.35
14,41,2452.48
14,42,2548.73
14,43,2645.37
14,44,2746.1
14,45,2850.14
14,46,2955.7
14,47,3064.08
14,48,3172.13
14,49,3283.25
14,50,3395.81
15,-50,1974.32
15,-49,1890.37
15,-48,1808.99
15,-47,1729.26
15,-46,1650.47
15,-45,1574.11
15,-44,1500.42
15,-43,1429.43
15,-42,1357.9
15,-41,1292.11
15,-40,1224.43
15,-39,1159.17
15,-38,1099.38
15,-37,1038.61
15,-36,981.16
15,-35,925.48
15,-34,872.36
15,-33,819.05
15,-32,769.47
15,-31,720.06
15,-30,676.25
15,-29,630.47
15,-28,588.64
15,-27,547.82
15,-26,511.04
15,-25,475.73
15,-24,439.32
15,-23,409.99
15,-22,380.21
15,-21,349.52
15,-20,324.1
15,-19,299.04
15,-18,280.23
15,-17,258.66
15,-16,240.85
15,-15,226.61
15,-14,210.06
15,-13,198.69
15,-12,188.77
15,-11,180.86
15,-10,175.99
15,-9,169.46
15,-8,168.31
15,-7,169.15
15,-6,170.33
15,-5,175.13
15,-4,181.18
15,-3,189.38
15,-2,199.69
15,-1,209.31
15,0,224.19
15,1,243.06
15,2,261.18
15,3,278.51
15,4,302.0
15,5,324.3
15,6,350.25
15,7,378.88
15,8,410.3
15,9,440.24
15,10,475.84
15,11,510.62
15,12,550.27
15,13,588.62
15,14,632.28
15,15,674.04
15,16,720.67
15,17,768.26
15,18,818.03
15,19,870.15
15,20,926.6
15,21,981.24
15,22,1039.71
15,23,1097.31
15,24,1161.55
15,25,1226.78
15,26,1289.74
15,27,1359.72
15,28,1426.94
15,29,1500.66
15,30,1575.99
15,31,1650.82
15,32,1728.25
15,33,1807.59
15,34,1891.24
15,35,1977.55
15,36,2059.72
15,37,2148.12
15,38,2240.35
15,39,2331.71
15,40,2424.76
15,41,2522.33
15,42,2620.33
15,43,2719.44
15,44,2822.05
15,45,2925.31
15,46,3030.52
15,47,3138.09
15,48,3249.69
15,49,3360.75
15,50,3474.68
16,-50,1956.36
16,-49,1871.03
16,-48,1792.04
16,-47,1711.73
16,-46,1635.5
16,-45,1559.17
16,-44,1489.31
16,-43,1416.1
16,-42,1345.99
16,-41,1280.26
16,-40,1216.39
16,-39,1153.65
16,-38,1091.16
16,-37,1033.98
16,-36,976.65
16,-35,919.84
16,-34,867.8
16,-33,817.08
16,-32,768.17
16,-31,719.93
16,-30,675.14
16,-29,632.42
16,-28,592.61
16,-27,553.87
16,-26,517.23
16,-25,482.03
16,-24,447.87
16,-23,417.92
16,-22,387.43
16,-21,359.37
16,-20,339.44
16,-19,311.8
16,-18,292.12
16,-17,271.35
16,-16,257.68
16,-15,240.64
16,-14,228.43
16,-13,218.33
16,-12,208.05
16,-11,200.54
16,-10,196.75
16,-9,193.44
16,-8,191.28
16,-7,195.16
16,-6,195.64
16,-5,200.71
16,-4,208.67
16,-3,216.81
16,-2,227.95
16,-1,241.17
16,0,255.81
16,1,274.03
16,2,291.59
16,3,312.76
16,4,338.64
16,5,360.33
16,6,388.24
16,7,415.69
16,8,449.03
16,9,481.7
16,10,516.72
16,11,552.82
16,12,592.03
16,13,632.36
16,14,677.15
16,15,721.52
16,16,767.15
16,17,815.84
16,18,867.03
16,19,920.57
16,20,975.71
16,21,1034.85
16,22,1092.04
16,23,1153.26
16,24,1216.94
16,25,1281.63
16,26,1348.79
16,27,1417.24
16,28,1488.55
16,29,1562.09
16,30,1635.7
16,31,1713.3
16,32,1793.24
16,33,1871.81
16,34,1955.71
16,35,2039.38
16,36,2127.67
16,37,2217.24
16,38,2307.21
16,39,2401.34
16,40,2493.79
16,41,2595.01
16,42,2692.32
16,43,2792.61
16,44,2895.71
16,45,3000.49
16,46,3108.24
16,47,3216.09
16,48,3327.77
16,49,3440.73
16,50,3554.79
17,-50,1938.38
17,-49,1856.99
17,-48,1776.94
17,-47,1697.72
17,-46,1622.34
17,-45,1548.83
17,-44,1474.88
17,-43,1406.32
17,-42,1338.94
17,-41,1275.03
17,-40,1208.63
17,-39,1147.66
17,-38,1087.41
17,-37,1028.84
17,-36,973.8
17,-35,919.43
17,-34,867.36
17,-33,818.07
17,-32,769.81
17,-31,723.52
17,-30,679.56
17,-29,638.01
17,-28,597.04
17,-27,560.02
17,-26,522.86
17,-25,489.63
17,-24,456.46
17,-23,427.29
17,-22,399.25
17,-21,374.52
17,-20,347.64
17,-19,327.11
17,-18,308.75
17,-17,289.44
17,-16,274.54
17,-15,258.08
17,-14,247.86
17,-13,236.6
17,-12,229.16
17,-11,222.46
17,-10,219.86
17,-9,216.92
17,-8,218.21
17,-7,218.64
17,-6,223.37
17,-5,229.85
17,-4,236.63
17,-3,246.78
17,-2,257.39
17,-1,271.25
17,0,287.64
17,1,307.28
17,2,327.27
17,3,347.99
17,4,371.88
17,5,399.52
17,6,427.99
17,7,457.73
17,8,488.97
17,9,522.64
17,10,559.15
17,11,596.74
17,12,638.03
17,13,678.6
17,14,723.52
17,15,768.81
17,16,817.52
17,17,867.32
17,18,921.29
17,19,974.1
17,20,1028.87
17,21,1086.01
17,22,1145.97
17,23,1209.32
17,24,1273.38
17,25,1339.07
17,26,1406.03
17,27,1478.2
17,28,1549.37
17,29,1622.44
17,30,1697.39
17,31,1775.62
17,32,1857.1
17,33,1939.86
17,34,2024.04
17,35,2110.58
17,36,2198.27
17,37,2288.18
17,38,2378.88
17,39,2473.86
17,40,2568.86
17,41,2666.47
17,42,2767.96
17,43,2869.9
17,44,2972.2
17,45,3080.21
17,46,3189.69
17,47,3296.94
17,48,3409.85
17,49,3522.3
17,50,3640.59
18,-50,1923.35
18,-49,1842.3
18,-48,1764.97
18,-47,1686.72
18,-46,1613.29
18,-45,1539.33
18,-44,1467.75
18,-43,1397.12
18,-42,1331.56
18,-41,1266.85
18,-40,1204.75
18,-39,1142.2
18,-38,1083.36
18,-37,1028.2
18,-36,972.66
18,-35,920.32
18,-34,869.18
18,-33,818.63
18,-32,772.08
18,-31,726.52
18,-30,683.17
18,-29,643.94
18,-28,603.83
18,-27,568.13
18,-26,532.59
18,-25,499.3
18,-24,469.02
18,-23,437.0
18,-22,411.2
18,-21,387.11
18,-20,364.04
18,-19,343.95
18,-18,322.92
18,-17,305.81
18,-16,290.25
18,-15,280.49
18,-14,268.56
18,-13,261.13
18,-12,251.38
18,-11,246.21
18,-10,244.81
18,-9,243.2
18,-8,242.86
18,-7,247.18
18,-6,252.26
18,-5,260.26
18,-4,268.24
18,-3,277.75
18,-2,291.62
18,-1,307.6
18,0,321.46
18,1,342.32
18,2,364.43
18,3,387.8
18,4,411.62
18,5,439.66
18,6,468.65
18,7,498.39
18,8,531.63
18,9,565.13
18,10,602.93
18,11,643.65
18,12,683.39
18,13,727.05
18,14,771.69
18,15,818.11
18,16,868.78
18,17,919.17
18,18,972.98
18,19,1026.78
18,20,1084.02
18,21,1143.2
18,22,1203.01
18,23,1268.43
18,24,1331.26
18,25,1400.39
18,26,1470.22
18,27,1538.98
18,28,1613.53
18,29,1686.98
18,30,1764.57
18,31,1842.39
18,32,1923.66
18,33,2008.81
18,34,2092.5
18,35,2178.17
18,36,2268.18
18,37,2358.99
18,38,2452.44
18,39,2546.07
18,40,2643.78
18,41,2741.84
18,42,2842.68
18,43,2945.67
18,44,3051.78
18,45,3158.9
18,46,3269.25
18,47,3378.96
18,48,3491.91
18,49,3607.46
18,50,3724.06
19,-50,1911.18
19,-49,1830.99
19,-48,1754.3
19,-47,1675.73
19,-46,1602.61
19,-45,1531.09
19,-44,1460.25
19,-43,1393.63
19,-42,1326.22
19,-41,1261.9
19,-40,1200.47
19,-39,1141.96
19,-38,1083.36
19,-37,1027.61
19,-36,973.84
19,-35,923.45
19,-34,871.88
19,-33,823.52
19,-32,779.74
19,-31,733.23
19,-30,689.85
19,-29,651.4
19,-28,611.95
19,-27,576.72
19,-26,543.37
19,-25,510.52
19,-24,481.73
19,-23,452.21
19,-22,426.57
19,-21,403.38
19,-20,382.03
19,-19,359.66
19,-18,341.29
19,-17,325.77
19,-16,313.5
19,-15,299.98
19,-14,290.89
19,-13,284.33
19,-12,278.56
19,-11,272.34
19,-10,271.79
19,-9,272.04
19,-8,273.46
19,-7,276.85
19,-6,281.89
19,-5,291.17
19,-4,300.13
19,-3,312.88
19,-2,326.39
19,-1,344.85
19,0,360.96
19,1,379.72
19,2,401.03
19,3,426.69
19,4,452.67
19,5,480.3
19,6,510.3
19,7,542.2
19,8,577.42
19,9,613.04
19,10,652.47
19,11,690.95
19,12,731.99
19,13,777.35
19,14,823.06
19,15,871.6
19,16,921.18
19,17,973.53
19,18,1027.99
19,19,1082.4
19,20,1141.15
19,21,1202.44
19,22,1262.35
19,23,1328.83
19,24,1391.85
19,25,1459.61
19,26,1531.09
19,27,1603.34
19,28,1676.8
19,29,1752.42
19,30,1831.76
19,31,1910.72
19,32,1990.77
19,33,2075.31
19,34,2162.3
19,35,2251.6
19,36,2342.21
19,37,2432.77
19,38,2527.43
19,39,2622.47
19,40,2721.21
19,41,2821.2
19,42,2922.64
19,43,3027.18
19,44,3132.53
19,45,3239.7
19,46,3351.95
19,47,3462.6
19,48,3576.24
19,49,3693.72
19,50,3809.71
20,-50,1900.57
20,-49,1820.12
20,-48,1743.93
20,-47,1668.42
20,-46,1595.25
20,-45,1525.22
20,-44,1455.9
20,-43,1390.18
20,-42,1322.82
20,-41,1261.26
20,-40,1198.31
20,-39,1140.91
20,-38,1083.99
20,-37,1028.29
20,-36,976.04
20,-35,925.78
20,-34,876.44
20,-33,828.3
20,-32,783.27
20,-31,738.57
20,-30,699.89
20,-29,661.84
20,-28,624.16
20,-27,588.0
20,-26,554.5
20,-25,527.59
20,-24,495.82
20,-23,469.61
20,-22,445.46
20,-21,419.81
20,-20,400.89
20,-19,380.86
20,-18,364.35
20,-17,350.15
20,-16,335.09
20,-15,324.36
20,-14,315.38
20,-13,308.7
20,-12,303.09
20,-11,300.32
20,-10,299.0
20,-9,299.45
20,-8,303.6
20,-7,309.55
20,-6,314.89
20,-5,324.94
20,-4,335.37
20,-3,350.21
20,-2,364.25
20,-1,381.76
20,0,400.49
20,1,421.01
20,2,443.32
20,3,468.02
20,4,497.05
20,5,524.01
20,6,555.76
20,7,589.26
20,8,623.8
20,9,660.7
20,10,698.02
20,11,738.74
20,12,784.24
20,13,828.22
20,14,875.19
20,15,926.33
20,16,976.21
20,17,1030.77
20,18,1084.46
20,19,1141.13
20,20,1198.18
20,21,1259.94
20,22,1323.55
20,23,1390.0
20,24,1455.51
20,25,1525.15
20,26,1596.86
20,27,1669.04
20,28,1743.81
20,29,1823.23
20,30,1899.35
20,31,1981.2
20,32,2064.6
20,33,2149.71
